,CT_image_path,lung_mask_path,covid_infection_mask_path,Dataset_Label,is_Train
2307,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_565.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_565.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_565.npy,CT_20-04-13,FALSE
2308,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_396.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_396.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_396.npy,CT_20-04-20,FALSE
2309,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_3274.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_3274.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_3274.npy,CT_20-04-20,FALSE
2310,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1450.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1450.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1450.npy,CT_20-04-20,FALSE
2311,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1538.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1538.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1538.npy,CT_20-04-20,FALSE
2312,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_407.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_407.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_407.npy,CT_20-04-20,FALSE
2313,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2218.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2218.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2218.npy,CT_20-04-20,FALSE
2314,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1427.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1427.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1427.npy,CT_20-04-20,FALSE
2315,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2842.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2842.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2842.npy,CT_20-04-20,FALSE
2316,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1636.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1636.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1636.npy,CT_20-04-20,FALSE
2317,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1547.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1547.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1547.npy,CT_20-04-20,FALSE
2318,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2732.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2732.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2732.npy,CT_20-04-20,FALSE
2319,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1486.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1486.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1486.npy,CT_20-04-20,FALSE
2320,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_946.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_946.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_946.npy,CT_20-04-20,FALSE
2321,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2676.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2676.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2676.npy,CT_20-04-20,FALSE
2322,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1025.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1025.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1025.npy,CT_20-04-20,FALSE
2323,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1288.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1288.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1288.npy,CT_20-04-20,FALSE
2324,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_826.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_826.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_826.npy,CT_20-04-13,FALSE
2325,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1731.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1731.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1731.npy,CT_20-04-20,FALSE
2326,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2871.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2871.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2871.npy,CT_20-04-20,FALSE
2327,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_3266.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_3266.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_3266.npy,CT_20-04-20,FALSE
2328,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_3321.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_3321.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_3321.npy,CT_20-04-20,FALSE
2329,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1849.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1849.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1849.npy,CT_20-04-20,FALSE
2330,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1430.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1430.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1430.npy,CT_20-04-20,FALSE
2331,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_745.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_745.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_745.npy,CT_20-04-13,FALSE
2332,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-03-24_image_80.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-03-24_lung_mask_80.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-03-24_covid_mask_80.npy,CT_20-03-24,TRUE
2333,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1195.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1195.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1195.npy,CT_20-04-20,FALSE
2334,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2679.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2679.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2679.npy,CT_20-04-20,FALSE
2335,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1595.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1595.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1595.npy,CT_20-04-20,FALSE
2336,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_797.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_797.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_797.npy,CT_20-04-20,FALSE
2337,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2103.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2103.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2103.npy,CT_20-04-20,FALSE
2338,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_91.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_91.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_91.npy,CT_20-04-20,FALSE
2339,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_820.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_820.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_820.npy,CT_20-04-20,FALSE
2340,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_819.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_819.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_819.npy,CT_20-04-13,FALSE
2341,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1772.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1772.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1772.npy,CT_20-04-20,FALSE
2342,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2185.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2185.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2185.npy,CT_20-04-20,FALSE
2343,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2630.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2630.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2630.npy,CT_20-04-20,FALSE
2344,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1933.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1933.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1933.npy,CT_20-04-20,FALSE
2345,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_68.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_68.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_68.npy,CT_20-04-20,FALSE
2346,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_641.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_641.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_641.npy,CT_20-04-20,FALSE
2347,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1686.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1686.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1686.npy,CT_20-04-20,FALSE
2348,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2347.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2347.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2347.npy,CT_20-04-20,FALSE
2349,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_61.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_61.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_61.npy,CT_20-04-13,FALSE
2350,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2243.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2243.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2243.npy,CT_20-04-20,FALSE
2351,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1972.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1972.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1972.npy,CT_20-04-20,FALSE
2352,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_3246.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_3246.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_3246.npy,CT_20-04-20,FALSE
2353,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1469.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1469.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1469.npy,CT_20-04-20,FALSE
2354,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1509.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1509.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1509.npy,CT_20-04-20,FALSE
2355,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_631.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_631.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_631.npy,CT_20-04-20,FALSE
2356,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_660.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_660.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_660.npy,CT_20-04-13,FALSE
2357,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_481.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_481.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_481.npy,CT_20-04-20,FALSE
2358,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1153.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1153.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1153.npy,CT_20-04-20,FALSE
2359,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_101.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_101.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_101.npy,CT_20-04-13,FALSE
2360,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_190.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_190.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_190.npy,CT_20-04-13,FALSE
2361,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_3512.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_3512.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_3512.npy,CT_20-04-20,FALSE
2362,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1733.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1733.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1733.npy,CT_20-04-20,FALSE
2363,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_356.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_356.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_356.npy,CT_20-04-13,FALSE
2364,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1381.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1381.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1381.npy,CT_20-04-20,FALSE
2365,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_3433.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_3433.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_3433.npy,CT_20-04-20,FALSE
2366,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_856.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_856.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_856.npy,CT_20-04-20,FALSE
2367,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2542.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2542.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2542.npy,CT_20-04-20,FALSE
2368,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2743.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2743.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2743.npy,CT_20-04-20,FALSE
2369,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2975.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2975.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2975.npy,CT_20-04-20,FALSE
2370,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_3323.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_3323.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_3323.npy,CT_20-04-20,FALSE
2371,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1695.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1695.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1695.npy,CT_20-04-20,FALSE
2372,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_3303.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_3303.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_3303.npy,CT_20-04-20,FALSE
2373,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1761.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1761.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1761.npy,CT_20-04-20,FALSE
2374,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_3063.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_3063.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_3063.npy,CT_20-04-20,FALSE
2375,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_552.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_552.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_552.npy,CT_20-04-20,FALSE
2376,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_756.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_756.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_756.npy,CT_20-04-13,FALSE
2377,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_284.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_284.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_284.npy,CT_20-04-13,FALSE
2378,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1650.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1650.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1650.npy,CT_20-04-20,FALSE
2379,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1976.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1976.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1976.npy,CT_20-04-20,FALSE
2380,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2009.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2009.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2009.npy,CT_20-04-20,FALSE
2381,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1000.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1000.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1000.npy,CT_20-04-20,FALSE
2382,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2876.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2876.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2876.npy,CT_20-04-20,FALSE
2383,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2470.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2470.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2470.npy,CT_20-04-20,FALSE
2384,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2102.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2102.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2102.npy,CT_20-04-20,FALSE
2385,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1683.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1683.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1683.npy,CT_20-04-20,FALSE
2386,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_568.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_568.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_568.npy,CT_20-04-20,FALSE
2387,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1397.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1397.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1397.npy,CT_20-04-20,FALSE
2388,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2183.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2183.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2183.npy,CT_20-04-20,FALSE
2389,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1643.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1643.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1643.npy,CT_20-04-20,FALSE
2390,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_3105.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_3105.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_3105.npy,CT_20-04-20,FALSE
